measurement_id,phase,config,seq,best_channel,best_channel_snr_db,freq_1_hz,freq_1_std_hz,freq_1_cv_pct,freq_1_confidence,freq_1_tier,freq_2_hz,freq_3_hz,freq_4_hz,freq_5_hz,detection_rate,fap,n_modes_detected
17G15,17,G,15,17F1410.aaa,52.82320291107233,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.797753756771334e-241,1
17G16,17,G,16,17F1510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
17G17,17,G,17,17F1610.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
17G18,17,G,18,17F1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
17G19,17,G,19,17F1810.aaa,52.87237638003921,0.4841734173417342,0.012380537022040446,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.487840627074823e-222,1
17G20,17,G,20,17F1910.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
17G21,17,G,21,17F2010.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
17G22,17,G,22,17F2110.aaa,52.82150081133304,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.319534451714995e-241,1
17G23,17,G,23,17F2210.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18A00,18,A,00,17F2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A01,18,A,01,17G0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18A02,18,A,02,17G0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A03,18,A,03,17G0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A04,18,A,04,17G0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A05,18,A,05,17G0405.aaa,57.22690388773189,3.9775227522752274,8.881784197001252e-16,0.4275563120955695,100.0,CONFIRMED,,,,,1.0,0.0,1
18A06,18,A,06,17G0510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A07,18,A,07,17G0610.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A08,18,A,08,17G0710.aaa,52.80271036757127,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.458989180079503e-241,1
18A09,18,A,09,17G0810.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18A10,18,A,10,17G0910.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18A11,18,A,11,17G1010.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18A12,18,A,12,17G1110.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18A13,18,A,13,17G1210.aaa,52.824540336446724,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.289921924213128e-241,1
18A14,18,A,14,17G1310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18A15,18,A,15,17G1410.aaa,52.81685836338969,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.881467057653648e-241,1
18A16,18,A,16,17G1510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18A17,18,A,17,17G1610.aaa,52.619143328540225,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.2518744720842528e-240,1
18A18,18,A,18,17G1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A19,18,A,19,17G1810.aaa,52.818408196442746,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.852040857462203e-241,1
18A20,18,A,20,17G1910.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18A21,18,A,21,17G2010.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18A22,18,A,22,17G2110.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18A23,18,A,23,17G2210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18B00,18,B,00,17G2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B01,18,B,01,18A0010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18B02,18,B,02,18A0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B03,18,B,03,18A0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B04,18,B,04,18A0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B05,18,B,05,18A0410.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18B06,18,B,06,18A0510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B07,18,B,07,18A0610.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18B08,18,B,08,18A0710.aaa,52.82320291107233,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.797753756771334e-241,1
18B09,18,B,09,18A0810.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
18B10,18,B,10,18A0910.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18B11,18,B,11,18A1010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18B12,18,B,12,18A1110.aaa,52.81685836338969,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.881467057653648e-241,1
18B13,18,B,13,18A1210.aaa,52.79182499881163,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.973360595762788e-241,1
18B14,18,B,14,18A1310.aaa,53.09418803192385,0.4841734173417342,0.008524080625557385,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.242906368707062e-231,1
18B15,18,B,15,18A1410.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18B16,18,B,16,18A1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B17,18,B,17,18A1610.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
18B18,18,B,18,18A1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18B19,18,B,19,18A1810.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18B20,18,B,20,18A1910.aaa,52.79182499881163,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.973360595762788e-241,1
18B21,18,B,21,18A2010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18B22,18,B,22,18A2110.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
18B23,18,B,23,18A2210.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18C00,18,C,00,18A2305.aaa,55.878692291114824,3.9301130113011298,4.440892098500626e-16,0.6605692658471372,100.0,CONFIRMED,,,,,1.0,0.0,1
18C01,18,C,01,18B0010.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18C02,18,C,02,18B0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C03,18,C,03,18B0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C04,18,C,04,18B0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C05,18,C,05,18B0410.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18C06,18,C,06,18B0510.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18C07,18,C,07,18B0610.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C08,18,C,08,18B0710.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18C09,18,C,09,18B0810.aaa,52.81685836338969,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.881467057653648e-241,1
18C10,18,C,10,18B0910.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18C11,18,C,11,18B1010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18C12,18,C,12,18B1110.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18C13,18,C,13,18B1210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C14,18,C,14,18B1310.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
18C15,18,C,15,18B1410.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18C16,18,C,16,18B1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C17,18,C,17,18B1610.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C18,18,C,18,18B1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C19,18,C,19,18B1810.aaa,52.762045573901176,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.134108108234781e-240,1
18C20,18,C,20,18B1910.aaa,52.82150081133304,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.319534451714995e-241,1
18C21,18,C,21,18B2010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18C22,18,C,22,18B2110.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18C23,18,C,23,18B2210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18D00,18,D,00,18B2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D01,18,D,01,18C0010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18D02,18,D,02,18C0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D03,18,D,03,18C0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D04,18,D,04,18C0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D05,18,D,05,18C0410.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18D06,18,D,06,18C0510.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18D07,18,D,07,18C0610.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18D08,18,D,08,18C0710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D09,18,D,09,18C0810.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18D10,18,D,10,18C0910.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18D11,18,D,11,18C1010.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18D12,18,D,12,18C1110.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
18D13,18,D,13,18C1210.aaa,52.82150081133304,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.319534451714995e-241,1
18D14,18,D,14,18C1310.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18D15,18,D,15,18C1410.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
18D16,18,D,16,18C1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D17,18,D,17,18C1610.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18D18,18,D,18,18C1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18D19,18,D,19,18C1810.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18D20,18,D,20,18C1910.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18D21,18,D,21,18C2010.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18D22,18,D,22,18C2110.aaa,52.82150081133304,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.319534451714995e-241,1
18D23,18,D,23,18C2210.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18E00,18,E,00,18C2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E01,18,E,01,18D0010.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18E02,18,E,02,18D0105.aaa,54.351038117583954,3.9999799979998,4.440892098500626e-16,0.15448262407990015,100.0,CONFIRMED,,,,,1.0,0.0,1
18E03,18,E,03,18D0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E04,18,E,04,18D0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E05,18,E,05,18D0410.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18E06,18,E,06,18D0510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E07,18,E,07,18D0610.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18E08,18,E,08,18D0710.aaa,52.82150081133304,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.319534451714995e-241,1
18E09,18,E,09,18D0810.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
18E10,18,E,10,18D0910.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18E11,18,E,11,18D1010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E12,18,E,12,18D1110.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
18E13,18,E,13,18D1210.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
18E14,18,E,14,18D1310.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18E15,18,E,15,18D1410.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18E16,18,E,16,18D1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E17,18,E,17,18D1610.aaa,52.572175789069476,0.4841734173417342,0.003227564508706197,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.213070918503224e-240,1
18E18,18,E,18,18D1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18E19,18,E,19,18D1810.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18E20,18,E,20,18D1910.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18E21,18,E,21,18D2010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18E22,18,E,22,18D2110.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
18E23,18,E,23,18D2210.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18F00,18,F,00,18D2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F01,18,F,01,18E0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18F02,18,F,02,18E0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F03,18,F,03,18E0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F04,18,F,04,18E0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F05,18,F,05,18E0410.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
18F06,18,F,06,18E0510.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18F07,18,F,07,18E0610.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F08,18,F,08,18E0710.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18F09,18,F,09,18E0810.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
18F10,18,F,10,18E0910.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18F11,18,F,11,18E1010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F12,18,F,12,18E1110.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18F13,18,F,13,18E1210.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18F14,18,F,14,18E1310.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18F15,18,F,15,18E1410.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
18F16,18,F,16,18E1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F17,18,F,17,18E1610.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18F18,18,F,18,18E1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18F19,18,F,19,18E1810.aaa,52.73283355266268,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.2030457653220364e-240,1
18F20,18,F,20,18E1910.aaa,53.43296539180602,0.4841734173417342,0.017832848505133926,12.561319813495453,78.3,PROBABLE,,,,,0.6666666666666666,5.139713644533333e-208,1
18F21,18,F,21,18E2010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
18F22,18,F,22,18E2110.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
18F23,18,F,23,18E2210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
18G00,18,G,00,18E2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18G01,18,G,01,18F0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18G02,18,G,02,18F0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18G03,18,G,03,18F0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18G04,18,G,04,18F0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18G05,18,G,05,18F0410.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
18G06,18,G,06,18F0510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
18G07,18,G,07,18F0610.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
